,title,num_comments,grade,price,district,type,num_bedrooms,num_beds,num_toilets,num_people_can_in,labels,district_en,popularity,price level,type_new,ownership,price_group2,price level2,apartment,share
1011,月租半价【沐依岩】内置小米智能控制系统/虹桥火车站机场国家会展中心/中骏广场/落地窗一居室,15,4.7,299,闵行区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '可以做饭', '供应早餐']",Minhang,12.727835945180388,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1012,长租优惠/万达广场/13号线南京西路直达新天地/虹桥机场附近/国家会展中心/落地窗大床投影仪房,5,4.8,314,嘉定区,整套公寓型住宅,0,1,1.0,2,"['可开发票', '近地铁站', '可以做饭']",Jiading,7.725301979683681,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1013,绿野仙踪【交通大学站·零距离】新华路幸福里文化区·直达上海迪斯尼,6,5.0,300,长宁区,公寓型住宅里的独立房间,1,1,1.0,1,"['可开发票', '近地铁站', '免费停车', '可以做饭', '供应早餐', '允许吸烟']",Changning,8.958797346140274,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1014,【花筑】轻享大床/可住2人/免费接送迪士尼/免费早餐/10分钟动物园/河畔花园别墅,1,5.0,300,浦东新区,整套别墅,1,1,1.5,2,"['超赞房东', '免费停车', '可以做饭', '供应早餐', '可携宠物', '允许吸烟']",Pudong,0.0,relatively cheap,Villa,The Whole House,group3,relatively cheap,Non-apartment,Shared
1015,PinkDeco桃「黄桃」迪士尼周边/波浪顶/浴缸幽深林景/阳光泳池吧台/白桃月光庭院 含早免费接送,42,4.9,296,浦东新区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '行李寄存', '免费停车', '可以做饭', '浴缸', '供应早餐']",Pudong,18.314581129588507,relatively cheap,Villa,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1016,上海大悦城附近，一室一厅房，粉色风卧室，投影可做饭，近地铁8号12号线曲阜路站,5,4.4,300,静安区,整套公寓型住宅,1,1,1.0,2,"['近地铁站', '可以做饭', '允许吸烟']",Jing'an,7.081526814710042,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1017,【造梦】新国际博览中心/龙阳路磁悬浮/世纪公园/迪士尼,43,4.5,308,浦东新区,整套公寓,1,1,1.0,2,"['自助入住', '近地铁站', '可以做饭', '小区环境好']",Pudong,16.925400520621032,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1018,17号线 汇金路站 精装北欧风一居室,7,5.0,298,青浦区,整套公寓,1,1,1.0,2,"['超赞房东', '灵活取消', '近地铁站', '可以做饭']",Qingpu,9.729550745276565,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1019,PinkDeco桃「桃夭」迪士尼/景观大床/浴缸吧台/泳池躺椅/白桃庭院/投影/近奥莱 免费接送早餐,24,4.9,296,浦东新区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '行李寄存', '免费停车', '可以做饭', '浴缸', '供应早餐']",Pudong,15.572463768704935,relatively cheap,Villa,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1020,华山路上交通大学附近的公寓 Apartment near Jiaotong University,8,5.0,296,长宁区,公寓里的独立房间,1,1,2.0,1,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Changning,10.39720770839918,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1021,【静雅于市】全屋消毒||超大榻榻米||两室一厅||新装修||紧邻地铁站||附近拥有商业区||有天窗,15,4.9,310,闵行区,整套LOFT,2,2,1.5,4,"['超赞房东', '自助入住', '免费停车', '可以做饭', '江景']",Minhang,13.26944598540083,relatively cheap,LOFT,The Whole House,group3,relatively cheap,Non-apartment,Shared
1022,别墅·奇妙幻想屋|近欢乐谷佘山森林公园松江大学城印象城辰山植物园蓝精灵乐园广富林遗址120寸巨幕投影,19,5.0,310,松江区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '可开发票', '行李寄存', '桌游', '花园或后院', '投影仪']",Songjiang,14.722194895832201,relatively cheap,Villa,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1023,华山路长乐路上戏零距离大窗自然采光精致小屋 great location & lighting,62,5.0,299,静安区,公寓型住宅里的独立房间,1,1,1.0,2,"['超赞房东', '行李寄存', '可以做饭', '可以停车']",Jing'an,20.63567192522546,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1024,Jing'an Gem,1,4.0,300,静安区,整套公寓型住宅,1,1,1.0,2,"['灵活取消', '近地铁站', '可以做饭']",Jing'an,0.0,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1025,PinkDeco桃「桃很甜」迪士尼店/甜心白桃/泡浴投影/月光泳池/幽深林景/情侣知己 免费接送含早,30,4.9,296,浦东新区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '行李寄存', '免费停车', '可以做饭', '浴缸', '供应早餐']",Pudong,16.665867170144562,relatively cheap,Villa,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1026,Maxhome,19,4.9,300,黄浦区,公寓型住宅里的独立房间,1,1,1.0,2,"['超赞房东', '可以做饭', '可携宠物']",Huangpu,14.427750997915558,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1027,自助入住【外滩高层复式地中海】步行五分钟到外滩｜近步行街｜城隍庙｜东方明珠｜迪士尼地铁直达｜整租寄存,149,4.7,296,虹口区,整套LOFT,1,2,1.0,4,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Hongkou,23.51854763794366,relatively cheap,LOFT,The Whole House,group3,relatively cheap,Non-apartment,Shared
1028,【可长租森林6800】一室户明亮愚园路2/11号线江苏路地铁站步行5分钟/南京西路/静安寺/迪士尼,14,4.4,296,长宁区,整套公寓,1,1,1.0,2,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Changning,11.611852250307138,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1029,「一间森林」森林家庭间 | 城隍庙、人民广场&豫园&外滩丨双地铁沿线、市中心商区丨你在闹我在笑,6,4.2,313,黄浦区,精品酒店内的房间,1,1,1.0,3,"['灵活取消', '行李寄存', '近地铁站', '可以停车']",Huangpu,7.525389770757831,relatively cheap,Hotel,The Whole House,group3,relatively cheap,Non-apartment,Shared
1030,地铁口100米/免费停车/车位充足/整套出租/复式两房一厅/可做饭/带宠物/水电全包/高性价比,12,5.0,313,嘉定区,整套LOFT,2,2,1.0,4,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '免费停车']",Jiading,12.424533248940001,relatively cheap,LOFT,The Whole House,group3,relatively cheap,Non-apartment,Shared
1031,驻下House2- 半岛|圆床|投影|泡浴|迪士尼接送|近地铁,22,4.8,313,浦东新区,民居里的独立房间,1,1,1.0,2,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '免费停车', '花园或后院']",Pudong,14.837003776119916,relatively cheap,Bungalow,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1032,月租6600 DEERHAUS得拾设集-梧桐树下夜宴奇想整套活动聚会衡山路地铁站8分钟,6,5.0,313,徐汇区,整套民居,1,1,1.0,2,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Xuhui,8.958797346140274,relatively cheap,Bungalow,The Whole House,group3,relatively cheap,Non-apartment,Shared
1033,『蓝色大门次卧』田子坊/人广/外滩/新天地上海石库门建筑独立单间可直达虹桥火车站机场上海火车站,32,5.0,299,黄浦区,住宿加早餐里的独立房间,1,1,1.0,1,"['超赞房东', '可开发票', '行李寄存', '近地铁站', '可以做饭', '供应早餐']",Huangpu,17.328679513998633,relatively cheap,Others,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1034,高层公寓风景房/情侣/投影幕/近外滩，南京路步行街，大悦城，星荟中心,2,3.0,313,虹口区,整套酒店式公寓,1,4,1.0,4,"['可开发票', '行李寄存', '近地铁站', '可以做饭', '小区环境好', '投影仪']",Hongkou,2.0794415416798357,relatively cheap,Hotel,The Whole House,group3,relatively cheap,Non-apartment,Shared
1035,十号线豫园城隍庙，八号线大世界，人民广场，新天地，外滩，高端社区豪华独卫大床房,15,4.9,308,黄浦区,公寓型住宅里的独立房间,1,1,1.0,2,"['灵活取消', '行李寄存', '近地铁站', '可以做饭', '浴缸', '小区环境好']",Huangpu,13.26944598540083,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1036,华山路上交通大学附近的公寓 Apartment near Jiaotong University,8,5.0,293,长宁区,公寓里的独立房间,1,1,2.0,1,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Changning,10.39720770839918,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1037,别墅·奇妙幻想屋|近欢乐谷佘山森林公园松江大学城印象城辰山植物园蓝精灵乐园广富林遗址120寸巨幕投影,19,5.0,309,松江区,别墅里的独立房间,1,1,1.0,2,"['超赞房东', '可开发票', '行李寄存', '桌游', '花园或后院', '投影仪']",Songjiang,14.722194895832201,relatively cheap,Villa,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1038,Maxhome,19,4.9,299,黄浦区,公寓型住宅里的独立房间,1,1,1.0,2,"['超赞房东', '可以做饭', '可携宠物']",Huangpu,14.427750997915558,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1039,【可长租森林6800】一室户明亮愚园路2/11号线江苏路地铁站步行5分钟/南京西路/静安寺/迪士尼,14,4.4,305,长宁区,整套公寓,1,1,1.0,2,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Changning,11.611852250307138,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1040,地铁口100米/免费停车/车位充足/整套出租/复式两房一厅/可做饭/带宠物/水电全包/高性价比,12,5.0,293,嘉定区,整套LOFT,2,2,1.0,4,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '免费停车']",Jiading,12.424533248940001,relatively cheap,LOFT,The Whole House,group3,relatively cheap,Non-apartment,Shared
1041,月租6600 DEERHAUS得拾设集-梧桐树下夜宴奇想整套活动聚会衡山路地铁站8分钟,6,5.0,306,徐汇区,整套民居,1,1,1.0,2,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Xuhui,8.958797346140274,relatively cheap,Bungalow,The Whole House,group3,relatively cheap,Non-apartment,Shared
1042,『蓝色大门次卧』田子坊/人广/外滩/新天地上海石库门建筑独立单间可直达虹桥火车站机场上海火车站,32,5.0,306,黄浦区,住宿加早餐里的独立房间,1,1,1.0,1,"['超赞房东', '可开发票', '行李寄存', '近地铁站', '可以做饭', '供应早餐']",Huangpu,17.328679513998633,relatively cheap,Others,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1043,高层公寓风景房/情侣/投影幕/近外滩，南京路步行街，大悦城，星荟中心,2,3.0,306,虹口区,整套酒店式公寓,1,4,1.0,4,"['可开发票', '行李寄存', '近地铁站', '可以做饭', '小区环境好', '投影仪']",Hongkou,2.0794415416798357,relatively cheap,Hotel,The Whole House,group3,relatively cheap,Non-apartment,Shared
1044,【静雅于市】全屋消毒||超大榻榻米||两室一厅||新装修||紧邻地铁站||附近拥有商业区||有天窗,15,4.9,306,闵行区,整套LOFT,2,2,1.5,4,"['超赞房东', '自助入住', '免费停车', '可以做饭', '江景']",Minhang,13.26944598540083,relatively cheap,LOFT,The Whole House,group3,relatively cheap,Non-apartment,Shared
1045,十号线豫园城隍庙，八号线大世界，人民广场，新天地，外滩，高端社区豪华独卫大床房,15,4.9,297,黄浦区,公寓型住宅里的独立房间,1,1,1.0,2,"['灵活取消', '行李寄存', '近地铁站', '可以做饭', '浴缸', '小区环境好']",Huangpu,13.26944598540083,relatively cheap,Apartment,Indivual Room,group3,relatively cheap,Apartment,Not Shared
1046,【窈窕淑女】独门进出｜巨幕可投影仪｜常熟路地铁站｜近IPAM、公路酒吧、武康路｜可做饭｜带烘干,4,5.0,334,徐汇区,整套公寓型住宅,1,1,1.0,2,"['近地铁站', '允许吸烟']",Xuhui,6.931471805599453,medium,Apartment,The Whole House,group4,medium,Apartment,Shared
1047,愚园老洋房阁楼猫咪一室一厅地铁2号11号直达沿线机场火车站迪士尼陆家嘴人民广场，近华山医院，音乐学院,2,5.0,333,长宁区,整套民居,1,1,1.0,2,"['超赞房东', '可开发票', '近地铁站', '可以做饭', '可携宠物', '允许吸烟']",Changning,3.4657359027997265,medium,Bungalow,The Whole House,group4,medium,Non-apartment,Shared
1048,【江浦路|新华医院|独门北欧小屋】地铁直达人民广场@虹口足球场@同济大学@四平路@老西门@陆家浜路,22,4.9,316,杨浦区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '落地窗']",Yangpu,15.146108021455749,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1049,【长租优惠!】% Coffee旁，建国西路花园房，1/7/9/10地铁，静安寺2 站，徐家汇1站,28,4.8,322,徐汇区,整套民居,1,1,1.5,2,"['可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭', '花园或后院']",Xuhui,15.994581648840978,relatively cheap,Bungalow,The Whole House,group3,relatively cheap,Non-apartment,Shared
1050,月租75折！静安寺南京西路长乐路loft带100寸大投影！情侣首选，温馨小窝～,101,4.8,331,静安区,整套LOFT,1,1,1.0,2,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Jing'an,22.152578480838045,medium,LOFT,The Whole House,group4,medium,Non-apartment,Shared
1051,Hills Boutique小丘民宿|埃塞俄比亚套房 | 2号7号线直达虹桥浦东机场,74,4.9,315,静安区,民居里的独立房间,1,1,1.5,2,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Jing'an,21.089918956700437,relatively cheap,Bungalow,Indivual Room,group3,relatively cheap,Non-apartment,Not Shared
1052,｜阳光洒满｜田子坊 日月光 地铁9号线打浦桥 超近瑞金医院 舒适1房1厅1阳台 可加床,2,5.0,315,黄浦区,整套民居,1,1,1.0,2,"['灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭', '可以停车']",Huangpu,3.4657359027997265,relatively cheap,Bungalow,The Whole House,group3,relatively cheap,Non-apartment,Shared
1053,【潭古.丽芙】老宅新生2/11号线江苏路地铁站/愚园路/创邑办公/米域/中山公园一室户Loft整租,41,4.7,334,静安区,整套LOFT,1,2,1.0,2,"['爱彼迎专享', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以停车']",Jing'an,17.45378871351025,medium,LOFT,The Whole House,group4,medium,Non-apartment,Shared
1054,愚园路上的花园洋房/步行江苏路地铁站2分钟/设计师的家,98,5.0,315,长宁区,整套公寓型住宅,2,2,1.0,4,"['超赞房东', '可开发票', '近地铁站', '可以做饭', '投影仪', '可携宠物']",Changning,22.92483739335286,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
1055,静安寺江苏路，2/11号线/愚园路上的新里洋房/设计师的家,28,4.9,315,静安区,整套公寓型住宅,1,1,1.0,3,"['超赞房东', '可开发票', '近地铁站', '可以做饭', '可携宠物', '允许吸烟']",Jing'an,16.3278020998585,relatively cheap,Apartment,The Whole House,group3,relatively cheap,Apartment,Shared
